"";"comuna_name";"edad";"hombres";"mujeres";"total"
"2272";"Olivar";"35-39";495;496;991
"2273";"Olivar";"40-44";487;544;1031
"2274";"Olivar";"45-49";595;493;1088
"2275";"Olivar";"50-54";487;422;909
"2276";"Olivar";"55-59";363;353;716
"2277";"Olivar";"60-64";302;251;553
"2278";"Olivar";"65-69";216;249;465
"2279";"Olivar";"70-74";155;174;329
"2280";"Olivar";"75-80";173;250;423
"2281";"Ollagüe";"20-24";15;9;24
"2282";"Ollagüe";"25-29";28;8;36
"2283";"Ollagüe";"30-34";23;14;37
"2284";"Ollagüe";"35-39";20;4;24
"2285";"Ollagüe";"40-44";16;4;20
"2286";"Ollagüe";"45-49";18;7;25
"2287";"Ollagüe";"50-54";15;1;16
"2288";"Ollagüe";"55-59";11;8;19
"2289";"Ollagüe";"60-64";6;5;11
"2290";"Ollagüe";"65-69";6;2;8
"2291";"Ollagüe";"70-74";3;2;5
"2292";"Ollagüe";"75-80";2;3;5
"2293";"Olmué";"20-24";615;647;1262
"2294";"Olmué";"25-29";602;590;1192
"2295";"Olmué";"30-34";546;501;1047
"2296";"Olmué";"35-39";518;495;1013
"2297";"Olmué";"40-44";512;491;1003
"2298";"Olmué";"45-49";511;514;1025
"2299";"Olmué";"50-54";512;524;1036
"2300";"Olmué";"55-59";462;465;927
"2301";"Olmué";"60-64";388;393;781
"2302";"Olmué";"65-69";347;303;650
"2303";"Olmué";"70-74";273;246;519
"2304";"Olmué";"75-80";379;455;834
"2305";"Osorno";"20-24";6705;7020;13725
"2306";"Osorno";"25-29";5625;5829;11454
"2307";"Osorno";"30-34";4709;4965;9674
"2308";"Osorno";"35-39";5195;5582;10777
"2309";"Osorno";"40-44";5932;6369;12301
"2310";"Osorno";"45-49";5861;6214;12075
"2311";"Osorno";"50-54";5095;5390;10485
"2312";"Osorno";"55-59";3883;4176;8059
"2313";"Osorno";"60-64";3042;3392;6434
"2314";"Osorno";"65-69";2400;2982;5382
"2315";"Osorno";"70-74";1881;2485;4366
"2316";"Osorno";"75-80";2266;3825;6091
"2317";"Ovalle";"20-24";4826;4825;9651
"2318";"Ovalle";"25-29";4384;4497;8881
"2319";"Ovalle";"30-34";3824;3943;7767
"2320";"Ovalle";"35-39";3892;4165;8057
"2321";"Ovalle";"40-44";3966;4087;8053
"2322";"Ovalle";"45-49";3925;4039;7964
"2323";"Ovalle";"50-54";3609;3650;7259
"2324";"Ovalle";"55-59";3007;3173;6180
"2325";"Ovalle";"60-64";2393;2556;4949
"2326";"Ovalle";"65-69";1893;2171;4064
"2327";"Ovalle";"70-74";1537;1772;3309
"2328";"Ovalle";"75-80";2148;3119;5267
"2329";"Padre Hurtado";"20-24";2149;2101;4250
"2330";"Padre Hurtado";"25-29";2378;2340;4718
"2331";"Padre Hurtado";"30-34";2118;2119;4237
"2332";"Padre Hurtado";"35-39";2073;1975;4048
"2333";"Padre Hurtado";"40-44";1832;1793;3625
"2334";"Padre Hurtado";"45-49";1848;1813;3661
"2335";"Padre Hurtado";"50-54";1755;1735;3490
"2336";"Padre Hurtado";"55-59";1449;1429;2878
"2337";"Padre Hurtado";"60-64";1203;1163;2366
"2338";"Padre Hurtado";"65-69";793;863;1656
"2339";"Padre Hurtado";"70-74";596;494;1090
"2340";"Padre Hurtado";"75-80";616;787;1403
"2341";"Padre Las Casas";"20-24";4040;3678;7718
"2342";"Padre Las Casas";"25-29";3585;3626;7211
"2343";"Padre Las Casas";"30-34";2880;3085;5965
"2344";"Padre Las Casas";"35-39";2938;2920;5858
"2345";"Padre Las Casas";"40-44";2816;2882;5698
"2346";"Padre Las Casas";"45-49";2713;2897;5610
"2347";"Padre Las Casas";"50-54";2557;2412;4969
"2348";"Padre Las Casas";"55-59";1848;1958;3806
"2349";"Padre Las Casas";"60-64";1405;1538;2943
"2350";"Padre Las Casas";"65-69";1167;1278;2445
"2351";"Padre Las Casas";"70-74";818;1024;1842
"2352";"Padre Las Casas";"75-80";1030;1599;2629
"2353";"Paiguano";"20-24";141;132;273
"2354";"Paiguano";"25-29";159;155;314
"2355";"Paiguano";"30-34";183;153;336
"2356";"Paiguano";"35-39";161;167;328
"2357";"Paiguano";"40-44";181;139;320
"2358";"Paiguano";"45-49";189;128;317
"2359";"Paiguano";"50-54";162;134;296
"2360";"Paiguano";"55-59";133;132;265
"2361";"Paiguano";"60-64";130;108;238
"2362";"Paiguano";"65-69";96;95;191
"2363";"Paiguano";"70-74";81;72;153
"2364";"Paiguano";"75-80";118;104;222
"2365";"Paillaco";"20-24";831;865;1696
"2366";"Paillaco";"25-29";790;836;1626
"2367";"Paillaco";"30-34";699;658;1357
"2368";"Paillaco";"35-39";663;614;1277
"2369";"Paillaco";"40-44";753;705;1458
"2370";"Paillaco";"45-49";780;774;1554
"2371";"Paillaco";"50-54";710;647;1357
"2372";"Paillaco";"55-59";583;571;1154
"2373";"Paillaco";"60-64";466;441;907
"2374";"Paillaco";"65-69";382;382;764
"2375";"Paillaco";"70-74";315;323;638
"2376";"Paillaco";"75-80";442;590;1032
"2377";"Paine";"20-24";2772;2598;5370
"2378";"Paine";"25-29";2650;2572;5222
"2379";"Paine";"30-34";2640;2538;5178
"2380";"Paine";"35-39";2549;2406;4955
"2381";"Paine";"40-44";2442;2150;4592
"2382";"Paine";"45-49";2174;2062;4236
"2383";"Paine";"50-54";2151;1964;4115
"2384";"Paine";"55-59";1757;1432;3189
"2385";"Paine";"60-64";1314;1173;2487
"2386";"Paine";"65-69";962;939;1901
"2387";"Paine";"70-74";688;629;1317
"2388";"Paine";"75-80";838;964;1802
"2389";"Palena";"20-24";64;62;126
"2390";"Palena";"25-29";50;70;120
"2391";"Palena";"30-34";84;64;148
"2392";"Palena";"35-39";114;86;200
"2393";"Palena";"40-44";95;51;146
"2394";"Palena";"45-49";127;86;213
"2395";"Palena";"50-54";106;56;162
"2396";"Palena";"55-59";74;85;159
"2397";"Palena";"60-64";51;32;83
"2398";"Palena";"65-69";49;36;85
"2399";"Palena";"70-74";25;28;53
"2400";"Palena";"75-80";40;48;88
"2401";"Palmilla";"20-24";622;504;1126
"2402";"Palmilla";"25-29";447;498;945
"2403";"Palmilla";"30-34";406;406;812
"2404";"Palmilla";"35-39";494;445;939
"2405";"Palmilla";"40-44";506;445;951
"2406";"Palmilla";"45-49";499;482;981
"2407";"Palmilla";"50-54";452;381;833
"2408";"Palmilla";"55-59";419;374;793
"2409";"Palmilla";"60-64";327;275;602
"2410";"Palmilla";"65-69";235;235;470
"2411";"Palmilla";"70-74";186;148;334
"2412";"Palmilla";"75-80";277;264;541
"2413";"Panguipulli";"20-24";1430;1300;2730
"2414";"Panguipulli";"25-29";1501;1486;2987
"2415";"Panguipulli";"30-34";1254;1194;2448
"2416";"Panguipulli";"35-39";1128;1063;2191
"2417";"Panguipulli";"40-44";1170;1134;2304
"2418";"Panguipulli";"45-49";1330;1228;2558
"2419";"Panguipulli";"50-54";1232;1106;2338
"2420";"Panguipulli";"55-59";1004;919;1923
"2421";"Panguipulli";"60-64";808;771;1579
"2422";"Panguipulli";"65-69";648;598;1246
"2423";"Panguipulli";"70-74";553;571;1124
"2424";"Panguipulli";"75-80";724;792;1516
"2425";"Panquehue";"20-24";310;318;628
"2426";"Panquehue";"25-29";321;320;641
"2427";"Panquehue";"30-34";276;260;536
"2428";"Panquehue";"35-39";238;241;479
"2429";"Panquehue";"40-44";234;241;475
"2430";"Panquehue";"45-49";250;235;485
"2431";"Panquehue";"50-54";249;229;478
"2432";"Panquehue";"55-59";191;180;371
"2433";"Panquehue";"60-64";149;138;287
"2434";"Panquehue";"65-69";117;101;218
"2435";"Panquehue";"70-74";86;93;179
"2436";"Panquehue";"75-80";141;143;284
"2437";"Papudo";"20-24";188;190;378
"2438";"Papudo";"25-29";181;189;370
"2439";"Papudo";"30-34";185;176;361
"2440";"Papudo";"35-39";215;173;388
"2441";"Papudo";"40-44";182;174;356
"2442";"Papudo";"45-49";183;175;358
"2443";"Papudo";"50-54";173;164;337
"2444";"Papudo";"55-59";147;140;287
"2445";"Papudo";"60-64";116;130;246
"2446";"Papudo";"65-69";94;112;206
"2447";"Papudo";"70-74";89;81;170
"2448";"Papudo";"75-80";102;88;190
"2449";"Paredones";"20-24";248;217;465
"2450";"Paredones";"25-29";217;186;403
"2451";"Paredones";"30-34";212;196;408
"2452";"Paredones";"35-39";236;187;423
"2453";"Paredones";"40-44";238;222;460
"2454";"Paredones";"45-49";247;200;447
"2455";"Paredones";"50-54";227;211;438
"2456";"Paredones";"55-59";209;205;414
"2457";"Paredones";"60-64";191;172;363
"2458";"Paredones";"65-69";195;146;341
"2459";"Paredones";"70-74";129;118;247
"2460";"Paredones";"75-80";199;228;427
"2461";"Parral";"20-24";1427;1373;2800
"2462";"Parral";"25-29";1299;1323;2622
"2463";"Parral";"30-34";1187;1281;2468
"2464";"Parral";"35-39";1328;1218;2546
"2465";"Parral";"40-44";1396;1334;2730
"2466";"Parral";"45-49";1476;1482;2958
"2467";"Parral";"50-54";1393;1223;2616
"2468";"Parral";"55-59";1226;1170;2396
"2469";"Parral";"60-64";950;1007;1957
"2470";"Parral";"65-69";804;784;1588
"2471";"Parral";"70-74";553;637;1190
"2472";"Parral";"75-80";788;985;1773
"2473";"Pedro Aguirre Cerda";"20-24";4827;4638;9465
"2474";"Pedro Aguirre Cerda";"25-29";4455;4259;8714
"2475";"Pedro Aguirre Cerda";"30-34";3987;3886;7873
"2476";"Pedro Aguirre Cerda";"35-39";4283;4205;8488
"2477";"Pedro Aguirre Cerda";"40-44";4605;4655;9260
"2478";"Pedro Aguirre Cerda";"45-49";4619;4613;9232
"2479";"Pedro Aguirre Cerda";"50-54";4080;4336;8416
"2480";"Pedro Aguirre Cerda";"55-59";3032;3386;6418
"2481";"Pedro Aguirre Cerda";"60-64";2483;2960;5443
"2482";"Pedro Aguirre Cerda";"65-69";2296;3245;5541
"2483";"Pedro Aguirre Cerda";"70-74";2066;2732;4798
"2484";"Pedro Aguirre Cerda";"75-80";2722;4380;7102
"2485";"Pelarco";"20-24";308;295;603
"2486";"Pelarco";"25-29";299;297;596
"2487";"Pelarco";"30-34";227;268;495
"2488";"Pelarco";"35-39";271;259;530
"2489";"Pelarco";"40-44";294;260;554
"2490";"Pelarco";"45-49";292;274;566
"2491";"Pelarco";"50-54";288;233;521
"2492";"Pelarco";"55-59";254;216;470
"2493";"Pelarco";"60-64";178;181;359
"2494";"Pelarco";"65-69";176;166;342
"2495";"Pelarco";"70-74";132;99;231
"2496";"Pelarco";"75-80";172;180;352
"2497";"Pelluhue";"20-24";316;261;577
"2498";"Pelluhue";"25-29";278;236;514
"2499";"Pelluhue";"30-34";270;224;494
"2500";"Pelluhue";"35-39";254;208;462
"2501";"Pelluhue";"40-44";274;220;494
"2502";"Pelluhue";"45-49";286;242;528
"2503";"Pelluhue";"50-54";264;234;498
"2504";"Pelluhue";"55-59";246;212;458
"2505";"Pelluhue";"60-64";246;207;453
"2506";"Pelluhue";"65-69";196;130;326
"2507";"Pelluhue";"70-74";133;128;261
"2508";"Pelluhue";"75-80";177;220;397
"2509";"Pemuco";"20-24";394;331;725
"2510";"Pemuco";"25-29";352;359;711
"2511";"Pemuco";"30-34";305;285;590
"2512";"Pemuco";"35-39";313;289;602
"2513";"Pemuco";"40-44";354;283;637
"2514";"Pemuco";"45-49";339;302;641
"2515";"Pemuco";"50-54";245;270;515
"2516";"Pemuco";"55-59";279;250;529
"2517";"Pemuco";"60-64";276;205;481
"2518";"Pemuco";"65-69";176;175;351
"2519";"Pemuco";"70-74";151;161;312
"2520";"Pemuco";"75-80";205;216;421
"2521";"Pencahue";"20-24";418;330;748
"2522";"Pencahue";"25-29";360;308;668
"2523";"Pencahue";"30-34";303;268;571
"2524";"Pencahue";"35-39";328;265;593
"2525";"Pencahue";"40-44";370;272;642
"2526";"Pencahue";"45-49";392;241;633
"2527";"Pencahue";"50-54";340;261;601
"2528";"Pencahue";"55-59";322;229;551
"2529";"Pencahue";"60-64";235;212;447
"2530";"Pencahue";"65-69";228;169;397
"2531";"Pencahue";"70-74";150;151;301
"2532";"Pencahue";"75-80";202;233;435
"2533";"Penco";"20-24";2344;2352;4696
"2534";"Penco";"25-29";2176;2209;4385
"2535";"Penco";"30-34";1707;1789;3496
"2536";"Penco";"35-39";1719;1788;3507
"2537";"Penco";"40-44";1865;1947;3812
"2538";"Penco";"45-49";1924;1994;3918
"2539";"Penco";"50-54";1761;1887;3648
"2540";"Penco";"55-59";1361;1592;2953
"2541";"Penco";"60-64";997;1136;2133
"2542";"Penco";"65-69";647;791;1438
"2543";"Penco";"70-74";431;700;1131
"2544";"Penco";"75-80";651;1066;1717
"2545";"Peñaflor";"20-24";3312;3393;6705
"2546";"Peñaflor";"25-29";3660;3789;7449
"2547";"Peñaflor";"30-34";3757;3531;7288
"2548";"Peñaflor";"35-39";3331;3360;6691
"2549";"Peñaflor";"40-44";3038;3053;6091
"2550";"Peñaflor";"45-49";2804;2971;5775
"2551";"Peñaflor";"50-54";2805;2909;5714
"2552";"Peñaflor";"55-59";2134;2379;4513
"2553";"Peñaflor";"60-64";1778;1813;3591
"2554";"Peñaflor";"65-69";1312;1346;2658
"2555";"Peñaflor";"70-74";812;970;1782
"2556";"Peñaflor";"75-80";981;1498;2479
"2557";"Peñalolen";"20-24";10110;9994;20104
"2558";"Peñalolen";"25-29";10334;10476;20810
"2559";"Peñalolen";"30-34";10002;10327;20329
"2560";"Peñalolen";"35-39";9091;9263;18354
"2561";"Peñalolen";"40-44";8323;8172;16495
"2562";"Peñalolen";"45-49";8085;8409;16494
"2563";"Peñalolen";"50-54";7956;8405;16361
"2564";"Peñalolen";"55-59";6224;6875;13099
"2565";"Peñalolen";"60-64";4587;5250;9837
"2566";"Peñalolen";"65-69";3190;3703;6893
"2567";"Peñalolen";"70-74";1864;2403;4267
"2568";"Peñalolen";"75-80";1944;3514;5458
"2569";"Peralillo";"20-24";481;356;837
"2570";"Peralillo";"25-29";387;392;779
"2571";"Peralillo";"30-34";366;327;693
"2572";"Peralillo";"35-39";384;376;760
"2573";"Peralillo";"40-44";434;350;784
"2574";"Peralillo";"45-49";416;403;819
"2575";"Peralillo";"50-54";430;443;873
"2576";"Peralillo";"55-59";353;312;665
"2577";"Peralillo";"60-64";304;263;567
"2578";"Peralillo";"65-69";264;220;484
"2579";"Peralillo";"70-74";196;171;367
"2580";"Peralillo";"75-80";283;286;569
"2581";"Perquenco";"20-24";296;273;569
"2582";"Perquenco";"25-29";270;269;539
"2583";"Perquenco";"30-34";228;232;460
"2584";"Perquenco";"35-39";255;227;482
"2585";"Perquenco";"40-44";253;251;504
"2586";"Perquenco";"45-49";246;230;476
"2587";"Perquenco";"50-54";230;203;433
"2588";"Perquenco";"55-59";209;188;397
"2589";"Perquenco";"60-64";167;168;335
"2590";"Perquenco";"65-69";162;148;310
"2591";"Perquenco";"70-74";119;123;242
"2592";"Perquenco";"75-80";151;170;321
"2593";"Petorca";"20-24";391;342;733
"2594";"Petorca";"25-29";407;392;799
"2595";"Petorca";"30-34";386;392;778
"2596";"Petorca";"35-39";364;306;670
"2597";"Petorca";"40-44";327;311;638
"2598";"Petorca";"45-49";343;329;672
"2599";"Petorca";"50-54";362;309;671
"2600";"Petorca";"55-59";288;257;545
"2601";"Petorca";"60-64";254;236;490
"2602";"Petorca";"65-69";179;218;397
"2603";"Petorca";"70-74";156;148;304
"2604";"Petorca";"75-80";211;309;520
"2605";"Peumo";"20-24";657;638;1295
"2606";"Peumo";"25-29";605;521;1126
"2607";"Peumo";"30-34";510;487;997
"2608";"Peumo";"35-39";561;582;1143
"2609";"Peumo";"40-44";615;532;1147
"2610";"Peumo";"45-49";584;607;1191
"2611";"Peumo";"50-54";569;555;1124
"2612";"Peumo";"55-59";481;443;924
"2613";"Peumo";"60-64";327;373;700
"2614";"Peumo";"65-69";285;262;547
"2615";"Peumo";"70-74";224;229;453
"2616";"Peumo";"75-80";320;341;661
"2617";"Pica";"20-24";306;112;418
"2618";"Pica";"25-29";641;148;789
"2619";"Pica";"30-34";736;148;884
"2620";"Pica";"35-39";666;103;769
"2621";"Pica";"40-44";537;125;662
"2622";"Pica";"45-49";384;116;500
"2623";"Pica";"50-54";289;140;429
"2624";"Pica";"55-59";209;104;313
"2625";"Pica";"60-64";104;109;213
"2626";"Pica";"65-69";82;98;180
"2627";"Pica";"70-74";76;71;147
"2628";"Pica";"75-80";90;117;207
"2629";"Pichidegua";"20-24";780;738;1518
"2630";"Pichidegua";"25-29";662;599;1261
"2631";"Pichidegua";"30-34";639;638;1277
"2632";"Pichidegua";"35-39";693;706;1399
"2633";"Pichidegua";"40-44";760;723;1483
"2634";"Pichidegua";"45-49";833;716;1549
"2635";"Pichidegua";"50-54";811;681;1492
"2636";"Pichidegua";"55-59";636;539;1175
"2637";"Pichidegua";"60-64";486;457;943
"2638";"Pichidegua";"65-69";422;348;770
"2639";"Pichidegua";"70-74";340;255;595
"2640";"Pichidegua";"75-80";477;467;944
"2641";"Pichilemu";"20-24";511;469;980
"2642";"Pichilemu";"25-29";512;454;966
"2643";"Pichilemu";"30-34";500;450;950
"2644";"Pichilemu";"35-39";538;525;1063
"2645";"Pichilemu";"40-44";591;495;1086
"2646";"Pichilemu";"45-49";607;493;1100
"2647";"Pichilemu";"50-54";496;447;943
"2648";"Pichilemu";"55-59";421;373;794
"2649";"Pichilemu";"60-64";350;366;716
"2650";"Pichilemu";"65-69";278;317;595
"2651";"Pichilemu";"70-74";237;208;445
"2652";"Pichilemu";"75-80";276;307;583
"2653";"Pinto";"20-24";396;388;784
"2654";"Pinto";"25-29";398;446;844
"2655";"Pinto";"30-34";395;375;770
"2656";"Pinto";"35-39";339;336;675
"2657";"Pinto";"40-44";387;389;776
"2658";"Pinto";"45-49";408;381;789
"2659";"Pinto";"50-54";392;361;753
"2660";"Pinto";"55-59";336;335;671
"2661";"Pinto";"60-64";320;275;595
"2662";"Pinto";"65-69";240;227;467
"2663";"Pinto";"70-74";189;197;386
"2664";"Pinto";"75-80";273;277;550
"2665";"Pirque";"20-24";725;793;1518
"2666";"Pirque";"25-29";761;804;1565
"2667";"Pirque";"30-34";783;830;1613
"2668";"Pirque";"35-39";854;914;1768
"2669";"Pirque";"40-44";882;780;1662
"2670";"Pirque";"45-49";784;695;1479
"2671";"Pirque";"50-54";692;638;1330
"2672";"Pirque";"55-59";613;463;1076
"2673";"Pirque";"60-64";433;390;823
"2674";"Pirque";"65-69";353;303;656
"2675";"Pirque";"70-74";252;192;444
"2676";"Pirque";"75-80";295;335;630
"2677";"Pitrufquén";"20-24";943;965;1908
"2678";"Pitrufquén";"25-29";903;950;1853
"2679";"Pitrufquén";"30-34";779;811;1590
"2680";"Pitrufquén";"35-39";801;807;1608
"2681";"Pitrufquén";"40-44";837;814;1651
"2682";"Pitrufquén";"45-49";903;798;1701
"2683";"Pitrufquén";"50-54";815;825;1640
"2684";"Pitrufquén";"55-59";736;719;1455
"2685";"Pitrufquén";"60-64";579;601;1180
"2686";"Pitrufquén";"65-69";484;550;1034
"2687";"Pitrufquén";"70-74";390;449;839
"2688";"Pitrufquén";"75-80";593;895;1488
"2689";"Placilla";"20-24";407;385;792
"2690";"Placilla";"25-29";333;314;647
"2691";"Placilla";"30-34";263;272;535
"2692";"Placilla";"35-39";350;328;678
"2693";"Placilla";"40-44";354;314;668
"2694";"Placilla";"45-49";324;308;632
"2695";"Placilla";"50-54";323;281;604
"2696";"Placilla";"55-59";242;239;481
"2697";"Placilla";"60-64";213;212;425
"2698";"Placilla";"65-69";184;176;360
"2699";"Placilla";"70-74";147;151;298
"2700";"Placilla";"75-80";191;209;400
"2701";"Portezuelo";"20-24";182;161;343
"2702";"Portezuelo";"25-29";150;162;312
"2703";"Portezuelo";"30-34";166;178;344
"2704";"Portezuelo";"35-39";193;180;373
"2705";"Portezuelo";"40-44";230;172;402
"2706";"Portezuelo";"45-49";215;172;387
"2707";"Portezuelo";"50-54";231;182;413
"2708";"Portezuelo";"55-59";180;183;363
"2709";"Portezuelo";"60-64";178;172;350
"2710";"Portezuelo";"65-69";151;132;283
"2711";"Portezuelo";"70-74";116;112;228
"2712";"Portezuelo";"75-80";131;157;288
"2713";"Porvenir";"20-24";273;177;450
"2714";"Porvenir";"25-29";288;158;446
"2715";"Porvenir";"30-34";294;211;505
"2716";"Porvenir";"35-39";322;208;530
"2717";"Porvenir";"40-44";300;206;506
"2718";"Porvenir";"45-49";295;222;517
"2719";"Porvenir";"50-54";330;216;546
"2720";"Porvenir";"55-59";273;185;458
"2721";"Porvenir";"60-64";255;128;383
"2722";"Porvenir";"65-69";149;100;249
"2723";"Porvenir";"70-74";113;82;195
"2724";"Porvenir";"75-80";89;158;247
"2725";"Pozo Almonte";"20-24";763;407;1170
"2726";"Pozo Almonte";"25-29";751;434;1185
"2727";"Pozo Almonte";"30-34";679;446;1125
"2728";"Pozo Almonte";"35-39";623;382;1005
"2729";"Pozo Almonte";"40-44";593;298;891
"2730";"Pozo Almonte";"45-49";529;319;848
"2731";"Pozo Almonte";"50-54";446;223;669
"2732";"Pozo Almonte";"55-59";405;275;680
"2733";"Pozo Almonte";"60-64";308;188;496
"2734";"Pozo Almonte";"65-69";197;163;360
"2735";"Pozo Almonte";"70-74";163;99;262
"2736";"Pozo Almonte";"75-80";191;150;341
"2737";"Primavera";"20-24";17;14;31
"2738";"Primavera";"25-29";28;19;47
"2739";"Primavera";"30-34";34;26;60
"2740";"Primavera";"35-39";34;29;63
"2741";"Primavera";"40-44";31;23;54
"2742";"Primavera";"45-49";33;16;49
"2743";"Primavera";"50-54";41;10;51
"2744";"Primavera";"55-59";35;17;52
"2745";"Primavera";"60-64";17;7;24
"2746";"Primavera";"65-69";10;5;15
"2747";"Primavera";"70-74";2;1;3
"2748";"Primavera";"75-80";2;4;6
"2749";"Providencia";"20-24";5932;6603;12535
"2750";"Providencia";"25-29";7458;7875;15333
"2751";"Providencia";"30-34";6057;5985;12042
"2752";"Providencia";"35-39";4213;4303;8516
"2753";"Providencia";"40-44";3792;4133;7925
"2754";"Providencia";"45-49";3986;5273;9259
"2755";"Providencia";"50-54";4282;5759;10041
"2756";"Providencia";"55-59";3825;5645;9470
"2757";"Providencia";"60-64";3122;4845;7967
"2758";"Providencia";"65-69";2833;4322;7155
"2759";"Providencia";"70-74";2268;3778;6046
"2760";"Providencia";"75-80";4572;10475;15047
"2761";"Puchuncaví";"20-24";657;636;1293
"2762";"Puchuncaví";"25-29";710;699;1409
"2763";"Puchuncaví";"30-34";680;569;1249
"2764";"Puchuncaví";"35-39";606;530;1136
"2765";"Puchuncaví";"40-44";628;535;1163
"2766";"Puchuncaví";"45-49";600;537;1137
"2767";"Puchuncaví";"50-54";583;598;1181
"2768";"Puchuncaví";"55-59";518;519;1037
"2769";"Puchuncaví";"60-64";442;399;841
"2770";"Puchuncaví";"65-69";387;385;772
"2771";"Puchuncaví";"70-74";240;247;487
"2772";"Puchuncaví";"75-80";339;405;744
"2773";"Pucón";"20-24";1283;1294;2577
"2774";"Pucón";"25-29";1268;1270;2538
"2775";"Pucón";"30-34";988;948;1936
"2776";"Pucón";"35-39";966;852;1818
"2777";"Pucón";"40-44";914;847;1761
"2778";"Pucón";"45-49";893;844;1737
"2779";"Pucón";"50-54";818;709;1527
"2780";"Pucón";"55-59";633;565;1198
"2781";"Pucón";"60-64";497;496;993
"2782";"Pucón";"65-69";383;415;798
"2783";"Pucón";"70-74";271;271;542
"2784";"Pucón";"75-80";444;565;1009
"2785";"Pudahuel";"20-24";9605;9365;18970
"2786";"Pudahuel";"25-29";9339;9274;18613
"2787";"Pudahuel";"30-34";9046;9387;18433
"2788";"Pudahuel";"35-39";9831;9873;19704
"2789";"Pudahuel";"40-44";8998;8967;17965
"2790";"Pudahuel";"45-49";8160;8172;16332
"2791";"Pudahuel";"50-54";6871;7034;13905
"2792";"Pudahuel";"55-59";5039;5496;10535
"2793";"Pudahuel";"60-64";3993;4371;8364
"2794";"Pudahuel";"65-69";2845;3313;6158
"2795";"Pudahuel";"70-74";1566;1981;3547
"2796";"Pudahuel";"75-80";1629;2760;4389
"2797";"Puente Alto";"20-24";23381;22886;46267
"2798";"Puente Alto";"25-29";22877;23918;46795
"2799";"Puente Alto";"30-34";24090;26264;50354
"2800";"Puente Alto";"35-39";26192;27385;53577
"2801";"Puente Alto";"40-44";25444;25614;51058
"2802";"Puente Alto";"45-49";22583;22303;44886
"2803";"Puente Alto";"50-54";17171;17143;34314
"2804";"Puente Alto";"55-59";11290;12093;23383
"2805";"Puente Alto";"60-64";7780;9288;17068
"2806";"Puente Alto";"65-69";5836;6931;12767
"2807";"Puente Alto";"70-74";3553;4967;8520
"2808";"Puente Alto";"75-80";3896;7312;11208
"2809";"Puerto Montt";"20-24";10960;10316;21276
"2810";"Puerto Montt";"25-29";9683;9353;19036
"2811";"Puerto Montt";"30-34";8675;8511;17186
"2812";"Puerto Montt";"35-39";9132;9036;18168
"2813";"Puerto Montt";"40-44";9084;9142;18226
"2814";"Puerto Montt";"45-49";9068;8448;17516
"2815";"Puerto Montt";"50-54";7627;7093;14720
"2816";"Puerto Montt";"55-59";5590;5315;10905
"2817";"Puerto Montt";"60-64";3841;4219;8060
"2818";"Puerto Montt";"65-69";2968;3378;6346
"2819";"Puerto Montt";"70-74";2107;2574;4681
"2820";"Puerto Montt";"75-80";2557;4109;6666
"2821";"Puerto Octay";"20-24";408;337;745
"2822";"Puerto Octay";"25-29";346;306;652
"2823";"Puerto Octay";"30-34";320;293;613
"2824";"Puerto Octay";"35-39";381;300;681
"2825";"Puerto Octay";"40-44";423;338;761
"2826";"Puerto Octay";"45-49";424;336;760
"2827";"Puerto Octay";"50-54";372;296;668
"2828";"Puerto Octay";"55-59";300;243;543
"2829";"Puerto Octay";"60-64";260;192;452
"2830";"Puerto Octay";"65-69";177;143;320
"2831";"Puerto Octay";"70-74";139;121;260
"2832";"Puerto Octay";"75-80";170;159;329
"2833";"Puerto Varas";"20-24";1494;1413;2907
"2834";"Puerto Varas";"25-29";1454;1492;2946
"2835";"Puerto Varas";"30-34";1352;1343;2695
"2836";"Puerto Varas";"35-39";1411;1469;2880
"2837";"Puerto Varas";"40-44";1649;1596;3245
"2838";"Puerto Varas";"45-49";1641;1503;3144
"2839";"Puerto Varas";"50-54";1395;1182;2577
"2840";"Puerto Varas";"55-59";1002;957;1959
"2841";"Puerto Varas";"60-64";773;736;1509
"2842";"Puerto Varas";"65-69";614;594;1208
"2843";"Puerto Varas";"70-74";414;494;908
"2844";"Puerto Varas";"75-80";520;812;1332
"2845";"Pumanque";"20-24";113;112;225
"2846";"Pumanque";"25-29";103;83;186
"2847";"Pumanque";"30-34";96;81;177
"2848";"Pumanque";"35-39";123;109;232
"2849";"Pumanque";"40-44";132;115;247
"2850";"Pumanque";"45-49";136;133;269
"2851";"Pumanque";"50-54";132;110;242
"2852";"Pumanque";"55-59";129;126;255
"2853";"Pumanque";"60-64";99;99;198
"2854";"Pumanque";"65-69";103;83;186
"2855";"Pumanque";"70-74";72;75;147
"2856";"Pumanque";"75-80";107;111;218
"2857";"Punitaqui";"20-24";438;409;847
"2858";"Punitaqui";"25-29";390;399;789
"2859";"Punitaqui";"30-34";317;316;633
"2860";"Punitaqui";"35-39";346;280;626
"2861";"Punitaqui";"40-44";340;311;651
"2862";"Punitaqui";"45-49";351;353;704
"2863";"Punitaqui";"50-54";388;364;752
"2864";"Punitaqui";"55-59";335;299;634
"2865";"Punitaqui";"60-64";270;232;502
"2866";"Punitaqui";"65-69";237;219;456
"2867";"Punitaqui";"70-74";149;180;329
"2868";"Punitaqui";"75-80";239;347;586
"2869";"Punta Arenas";"20-24";4935;4857;9792
