"";"comuna_name";"edad";"hombres";"mujeres";"total"
"617";"canela";"40 a 44";284;288;572
"618";"canela";"45 a 49";310;286;596
"619";"canela";"50 a 54";359;354;713
"620";"canela";"55 a 59";328;335;663
"621";"canela";"60 a 64";300;272;572
"622";"canela";"65 a 69";271;243;514
"623";"canela";"70 a 74";192;195;387
"624";"canela";"75 a 79";175;199;374
"625";"canela";"80 a 84";135;146;281
"626";"canela";"85 a 89";90;102;192
"627";"canela";"90 a 94";32;23;55
"628";"canela";"95 a 99";5;8;13
"629";"canela";"100 o más";2;3;5
"630";"los vilos";"20 a 24";763;637;1400
"631";"los vilos";"25 a 29";864;801;1665
"632";"los vilos";"30 a 34";878;748;1626
"633";"los vilos";"35 a 39";702;709;1411
"634";"los vilos";"40 a 44";707;701;1408
"635";"los vilos";"45 a 49";740;634;1374
"636";"los vilos";"50 a 54";791;718;1509
"637";"los vilos";"55 a 59";711;695;1406
"638";"los vilos";"60 a 64";563;538;1101
"639";"los vilos";"65 a 69";438;425;863
"640";"los vilos";"70 a 74";329;377;706
"641";"los vilos";"75 a 79";268;279;547
"642";"los vilos";"80 a 84";174;214;388
"643";"los vilos";"85 a 89";81;107;188
"644";"los vilos";"90 a 94";21;44;65
"645";"los vilos";"95 a 99";9;14;23
"646";"los vilos";"100 o más";2;3;5
"647";"salamanca";"20 a 24";890;772;1662
"648";"salamanca";"25 a 29";1258;1057;2315
"649";"salamanca";"30 a 34";1301;1058;2359
"650";"salamanca";"35 a 39";1222;929;2151
"651";"salamanca";"40 a 44";1253;978;2231
"652";"salamanca";"45 a 49";1256;946;2202
"653";"salamanca";"50 a 54";1160;918;2078
"654";"salamanca";"55 a 59";1000;797;1797
"655";"salamanca";"60 a 64";788;698;1486
"656";"salamanca";"65 a 69";604;574;1178
"657";"salamanca";"70 a 74";467;486;953
"658";"salamanca";"75 a 79";301;364;665
"659";"salamanca";"80 a 84";211;248;459
"660";"salamanca";"85 a 89";112;171;283
"661";"salamanca";"90 a 94";45;58;103
"662";"salamanca";"95 a 99";10;20;30
"663";"salamanca";"100 o más";4;6;10
"664";"ovalle";"20 a 24";3905;3963;7868
"665";"ovalle";"25 a 29";4226;4459;8685
"666";"ovalle";"30 a 34";3617;4123;7740
"667";"ovalle";"35 a 39";3326;3848;7174
"668";"ovalle";"40 a 44";3513;3901;7414
"669";"ovalle";"45 a 49";3296;3729;7025
"670";"ovalle";"50 a 54";3410;3996;7406
"671";"ovalle";"55 a 59";3141;3356;6497
"672";"ovalle";"60 a 64";2536;2777;5313
"673";"ovalle";"65 a 69";1921;2113;4034
"674";"ovalle";"70 a 74";1523;1769;3292
"675";"ovalle";"75 a 79";1129;1341;2470
"676";"ovalle";"80 a 84";757;1063;1820
"677";"ovalle";"85 a 89";487;699;1186
"678";"ovalle";"90 a 94";120;265;385
"679";"ovalle";"95 a 99";45;85;130
"680";"ovalle";"100 o más";15;19;34
"681";"combarbalá";"20 a 24";326;321;647
"682";"combarbalá";"25 a 29";399;376;775
"683";"combarbalá";"30 a 34";378;393;771
"684";"combarbalá";"35 a 39";403;426;829
"685";"combarbalá";"40 a 44";507;449;956
"686";"combarbalá";"45 a 49";506;451;957
"687";"combarbalá";"50 a 54";532;499;1031
"688";"combarbalá";"55 a 59";460;453;913
"689";"combarbalá";"60 a 64";415;400;815
"690";"combarbalá";"65 a 69";326;376;702
"691";"combarbalá";"70 a 74";292;293;585
"692";"combarbalá";"75 a 79";256;293;549
"693";"combarbalá";"80 a 84";147;200;347
"694";"combarbalá";"85 a 89";94;137;231
"695";"combarbalá";"90 a 94";24;54;78
"696";"combarbalá";"95 a 99";8;19;27
"697";"combarbalá";"100 o más";1;1;2
"698";"monte patria";"20 a 24";1019;1035;2054
"699";"monte patria";"25 a 29";1028;1144;2172
"700";"monte patria";"30 a 34";917;1030;1947
"701";"monte patria";"35 a 39";917;1001;1918
"702";"monte patria";"40 a 44";953;1038;1991
"703";"monte patria";"45 a 49";1079;1083;2162
"704";"monte patria";"50 a 54";1092;1062;2154
"705";"monte patria";"55 a 59";932;941;1873
"706";"monte patria";"60 a 64";773;692;1465
"707";"monte patria";"65 a 69";592;571;1163
"708";"monte patria";"70 a 74";520;527;1047
"709";"monte patria";"75 a 79";396;409;805
"710";"monte patria";"80 a 84";245;311;556
"711";"monte patria";"85 a 89";147;196;343
"712";"monte patria";"90 a 94";33;78;111
"713";"monte patria";"95 a 99";13;26;39
"714";"monte patria";"100 o más";4;1;5
"715";"punitaqui";"20 a 24";316;307;623
"716";"punitaqui";"25 a 29";350;397;747
"717";"punitaqui";"30 a 34";348;384;732
"718";"punitaqui";"35 a 39";336;337;673
"719";"punitaqui";"40 a 44";325;388;713
"720";"punitaqui";"45 a 49";344;350;694
"721";"punitaqui";"50 a 54";365;342;707
"722";"punitaqui";"55 a 59";326;327;653
"723";"punitaqui";"60 a 64";298;282;580
"724";"punitaqui";"65 a 69";268;270;538
"725";"punitaqui";"70 a 74";218;187;405
"726";"punitaqui";"75 a 79";163;141;304
"727";"punitaqui";"80 a 84";112;109;221
"728";"punitaqui";"85 a 89";41;65;106
"729";"punitaqui";"90 a 94";18;27;45
"730";"punitaqui";"95 a 99";3;11;14
"731";"punitaqui";"100 o más";1;2;3
"732";"río hurtado";"20 a 24";117;108;225
"733";"río hurtado";"25 a 29";132;130;262
"734";"río hurtado";"30 a 34";140;131;271
"735";"río hurtado";"35 a 39";119;111;230
"736";"río hurtado";"40 a 44";128;132;260
"737";"río hurtado";"45 a 49";142;135;277
"738";"río hurtado";"50 a 54";162;157;319
"739";"río hurtado";"55 a 59";165;149;314
"740";"río hurtado";"60 a 64";166;141;307
"741";"río hurtado";"65 a 69";105;121;226
"742";"río hurtado";"70 a 74";108;124;232
"743";"río hurtado";"75 a 79";81;92;173
"744";"río hurtado";"80 a 84";37;62;99
"745";"río hurtado";"85 a 89";36;36;72
"746";"río hurtado";"90 a 94";13;13;26
"747";"río hurtado";"95 a 99";7;7;14
"748";"río hurtado";"100 o más";1;0;1
"749";"valparaíso";"20 a 24";14799;13400;28199
"750";"valparaíso";"25 a 29";13507;12467;25974
"751";"valparaíso";"30 a 34";10597;10310;20907
"752";"valparaíso";"35 a 39";9520;9375;18895
"753";"valparaíso";"40 a 44";8866;9243;18109
"754";"valparaíso";"45 a 49";8561;9230;17791
"755";"valparaíso";"50 a 54";9204;9968;19172
"756";"valparaíso";"55 a 59";8434;9648;18082
"757";"valparaíso";"60 a 64";6993;8202;15195
"758";"valparaíso";"65 a 69";5572;6790;12362
"759";"valparaíso";"70 a 74";4482;5699;10181
"760";"valparaíso";"75 a 79";2823;4261;7084
"761";"valparaíso";"80 a 84";1794;3136;4930
"762";"valparaíso";"85 a 89";1059;2339;3398
"763";"valparaíso";"90 a 94";353;900;1253
"764";"valparaíso";"95 a 99";72;246;318
"765";"valparaíso";"100 o más";33;64;97
"766";"casablanca";"20 a 24";1060;944;2004
"767";"casablanca";"25 a 29";1082;1034;2116
"768";"casablanca";"30 a 34";882;920;1802
"769";"casablanca";"35 a 39";878;933;1811
"770";"casablanca";"40 a 44";934;923;1857
"771";"casablanca";"45 a 49";930;931;1861
"772";"casablanca";"50 a 54";967;953;1920
"773";"casablanca";"55 a 59";852;848;1700
"774";"casablanca";"60 a 64";605;643;1248
"775";"casablanca";"65 a 69";495;525;1020
"776";"casablanca";"70 a 74";368;416;784
"777";"casablanca";"75 a 79";304;328;632
"778";"casablanca";"80 a 84";189;241;430
"779";"casablanca";"85 a 89";101;148;249
"780";"casablanca";"90 a 94";36;57;93
"781";"casablanca";"95 a 99";13;22;35
"782";"casablanca";"100 o más";1;8;9
"783";"concón";"20 a 24";1825;1592;3417
"784";"concón";"25 a 29";1608;1631;3239
"785";"concón";"30 a 34";1343;1363;2706
"786";"concón";"35 a 39";1270;1397;2667
"787";"concón";"40 a 44";1307;1557;2864
"788";"concón";"45 a 49";1354;1545;2899
"789";"concón";"50 a 54";1438;1641;3079
"790";"concón";"55 a 59";1249;1505;2754
"791";"concón";"60 a 64";991;1169;2160
"792";"concón";"65 a 69";718;866;1584
"793";"concón";"70 a 74";600;723;1323
"794";"concón";"75 a 79";355;534;889
"795";"concón";"80 a 84";239;357;596
"796";"concón";"85 a 89";117;213;330
"797";"concón";"90 a 94";37;100;137
"798";"concón";"95 a 99";8;24;32
"799";"concón";"100 o más";0;4;4
"800";"juan fernández";"20 a 24";20;12;32
"801";"juan fernández";"25 a 29";54;41;95
"802";"juan fernández";"30 a 34";52;48;100
"803";"juan fernández";"35 a 39";45;39;84
"804";"juan fernández";"40 a 44";37;28;65
"805";"juan fernández";"45 a 49";38;23;61
"806";"juan fernández";"50 a 54";34;28;62
"807";"juan fernández";"55 a 59";25;31;56
"808";"juan fernández";"60 a 64";30;26;56
"809";"juan fernández";"65 a 69";23;10;33
"810";"juan fernández";"70 a 74";9;9;18
"811";"juan fernández";"75 a 79";5;10;15
"812";"juan fernández";"80 a 84";4;1;5
"813";"juan fernández";"85 a 89";3;2;5
"814";"juan fernández";"90 a 94";0;3;3
"815";"juan fernández";"95 a 99";0;0;0
"816";"juan fernández";"100 o más";1;0;1
"817";"puchuncaví";"20 a 24";651;585;1236
"818";"puchuncaví";"25 a 29";650;683;1333
"819";"puchuncaví";"30 a 34";670;595;1265
"820";"puchuncaví";"35 a 39";566;607;1173
"821";"puchuncaví";"40 a 44";627;593;1220
"822";"puchuncaví";"45 a 49";632;568;1200
"823";"puchuncaví";"50 a 54";657;651;1308
"824";"puchuncaví";"55 a 59";625;622;1247
"825";"puchuncaví";"60 a 64";506;535;1041
"826";"puchuncaví";"65 a 69";421;451;872
"827";"puchuncaví";"70 a 74";336;367;703
"828";"puchuncaví";"75 a 79";237;247;484
"829";"puchuncaví";"80 a 84";154;202;356
"830";"puchuncaví";"85 a 89";81;101;182
"831";"puchuncaví";"90 a 94";20;39;59
"832";"puchuncaví";"95 a 99";2;13;15
"833";"puchuncaví";"100 o más";1;0;1
"834";"quintero";"20 a 24";1204;1175;2379
"835";"quintero";"25 a 29";1193;1072;2265
"836";"quintero";"30 a 34";1066;1082;2148
"837";"quintero";"35 a 39";967;1036;2003
"838";"quintero";"40 a 44";1012;1014;2026
"839";"quintero";"45 a 49";1049;1014;2063
"840";"quintero";"50 a 54";1082;1098;2180
"841";"quintero";"55 a 59";961;1067;2028
"842";"quintero";"60 a 64";796;833;1629
"843";"quintero";"65 a 69";635;700;1335
"844";"quintero";"70 a 74";517;613;1130
"845";"quintero";"75 a 79";407;448;855
"846";"quintero";"80 a 84";205;317;522
"847";"quintero";"85 a 89";125;162;287
"848";"quintero";"90 a 94";32;62;94
"849";"quintero";"95 a 99";10;22;32
"850";"quintero";"100 o más";0;3;3
"851";"viña del mar";"20 a 24";16945;15989;32934
"852";"viña del mar";"25 a 29";14602;14320;28922
"853";"viña del mar";"30 a 34";11544;11745;23289
"854";"viña del mar";"35 a 39";10049;10460;20509
"855";"viña del mar";"40 a 44";9270;10177;19447
"856";"viña del mar";"45 a 49";8862;10235;19097
"857";"viña del mar";"50 a 54";9829;11781;21610
"858";"viña del mar";"55 a 59";9247;11682;20929
"859";"viña del mar";"60 a 64";7841;9911;17752
"860";"viña del mar";"65 a 69";6256;8068;14324
"861";"viña del mar";"70 a 74";5171;7038;12209
"862";"viña del mar";"75 a 79";3637;5575;9212
"863";"viña del mar";"80 a 84";2556;4299;6855
"864";"viña del mar";"85 a 89";1509;3156;4665
"865";"viña del mar";"90 a 94";453;1323;1776
"866";"viña del mar";"95 a 99";106;363;469
"867";"viña del mar";"100 o más";26;92;118
"868";"isla de pascua";"20 a 24";242;234;476
"869";"isla de pascua";"25 a 29";404;491;895
"870";"isla de pascua";"30 a 34";400;447;847
"871";"isla de pascua";"35 a 39";340;348;688
"872";"isla de pascua";"40 a 44";308;311;619
"873";"isla de pascua";"45 a 49";242;244;486
"874";"isla de pascua";"50 a 54";251;249;500
"875";"isla de pascua";"55 a 59";181;196;377
"876";"isla de pascua";"60 a 64";160;163;323
"877";"isla de pascua";"65 a 69";113;113;226
"878";"isla de pascua";"70 a 74";68;63;131
"879";"isla de pascua";"75 a 79";33;33;66
"880";"isla de pascua";"80 a 84";12;21;33
"881";"isla de pascua";"85 a 89";2;13;15
"882";"isla de pascua";"90 a 94";0;3;3
"883";"isla de pascua";"95 a 99";1;0;1
"884";"isla de pascua";"100 o más";0;0;0
"885";"los andes";"20 a 24";2450;2270;4720
"886";"los andes";"25 a 29";2779;2431;5210
"887";"los andes";"30 a 34";2417;2331;4748
"888";"los andes";"35 a 39";2569;2287;4856
"889";"los andes";"40 a 44";2397;2272;4669
"890";"los andes";"45 a 49";2157;2280;4437
"891";"los andes";"50 a 54";2209;2241;4450
"892";"los andes";"55 a 59";1891;2112;4003
"893";"los andes";"60 a 64";1590;1847;3437
"894";"los andes";"65 a 69";1286;1403;2689
"895";"los andes";"70 a 74";1026;1129;2155
"896";"los andes";"75 a 79";584;753;1337
"897";"los andes";"80 a 84";339;565;904
"898";"los andes";"85 a 89";229;404;633
"899";"los andes";"90 a 94";64;145;209
"900";"los andes";"95 a 99";17;55;72
"901";"los andes";"100 o más";9;16;25
"902";"calle larga";"20 a 24";475;484;959
"903";"calle larga";"25 a 29";611;606;1217
"904";"calle larga";"30 a 34";494;568;1062
"905";"calle larga";"35 a 39";499;532;1031
"906";"calle larga";"40 a 44";465;480;945
"907";"calle larga";"45 a 49";444;538;982
"908";"calle larga";"50 a 54";512;528;1040
"909";"calle larga";"55 a 59";437;458;895
"910";"calle larga";"60 a 64";323;322;645
"911";"calle larga";"65 a 69";283;264;547
"912";"calle larga";"70 a 74";240;205;445
"913";"calle larga";"75 a 79";136;166;302
"914";"calle larga";"80 a 84";90;117;207
"915";"calle larga";"85 a 89";43;72;115
"916";"calle larga";"90 a 94";19;20;39
"917";"calle larga";"95 a 99";4;12;16
"918";"calle larga";"100 o más";3;6;9
"919";"rinconada";"20 a 24";305;318;623
"920";"rinconada";"25 a 29";381;427;808
"921";"rinconada";"30 a 34";333;352;685
"922";"rinconada";"35 a 39";379;415;794
"923";"rinconada";"40 a 44";352;351;703
"924";"rinconada";"45 a 49";370;375;745
"925";"rinconada";"50 a 54";339;357;696
"926";"rinconada";"55 a 59";302;249;551
"927";"rinconada";"60 a 64";226;225;451
"928";"rinconada";"65 a 69";188;180;368
"929";"rinconada";"70 a 74";143;157;300
"930";"rinconada";"75 a 79";101;108;209
"931";"rinconada";"80 a 84";67;71;138
"932";"rinconada";"85 a 89";30;38;68
"933";"rinconada";"90 a 94";9;14;23
"934";"rinconada";"95 a 99";2;8;10
"935";"rinconada";"100 o más";1;1;2
"936";"san esteban";"20 a 24";614;612;1226
"937";"san esteban";"25 a 29";643;733;1376
"938";"san esteban";"30 a 34";662;675;1337
"939";"san esteban";"35 a 39";592;680;1272
"940";"san esteban";"40 a 44";645;684;1329
"941";"san esteban";"45 a 49";610;677;1287
"942";"san esteban";"50 a 54";674;699;1373
"943";"san esteban";"55 a 59";563;561;1124
"944";"san esteban";"60 a 64";451;457;908
"945";"san esteban";"65 a 69";384;343;727
"946";"san esteban";"70 a 74";293;299;592
"947";"san esteban";"75 a 79";186;228;414
"948";"san esteban";"80 a 84";110;149;259
"949";"san esteban";"85 a 89";78;96;174
"950";"san esteban";"90 a 94";25;37;62
"951";"san esteban";"95 a 99";7;8;15
"952";"san esteban";"100 o más";5;1;6
"953";"la ligua";"20 a 24";1075;1057;2132
"954";"la ligua";"25 a 29";1275;1354;2629
"955";"la ligua";"30 a 34";1178;1295;2473
"956";"la ligua";"35 a 39";1091;1063;2154
"957";"la ligua";"40 a 44";1161;1292;2453
"958";"la ligua";"45 a 49";1156;1240;2396
"959";"la ligua";"50 a 54";1335;1442;2777
"960";"la ligua";"55 a 59";1149;1170;2319
"961";"la ligua";"60 a 64";915;976;1891
"962";"la ligua";"65 a 69";753;762;1515
"963";"la ligua";"70 a 74";581;636;1217
"964";"la ligua";"75 a 79";434;537;971
"965";"la ligua";"80 a 84";293;329;622
"966";"la ligua";"85 a 89";145;196;341
"967";"la ligua";"90 a 94";43;59;102
"968";"la ligua";"95 a 99";5;15;20
"969";"la ligua";"100 o más";2;8;10
"970";"cabildo";"20 a 24";584;615;1199
"971";"cabildo";"25 a 29";656;740;1396
"972";"cabildo";"30 a 34";617;705;1322
"973";"cabildo";"35 a 39";631;644;1275
"974";"cabildo";"40 a 44";567;662;1229
"975";"cabildo";"45 a 49";612;717;1329
"976";"cabildo";"50 a 54";682;682;1364
"977";"cabildo";"55 a 59";589;646;1235
"978";"cabildo";"60 a 64";514;499;1013
"979";"cabildo";"65 a 69";387;399;786
"980";"cabildo";"70 a 74";337;282;619
"981";"cabildo";"75 a 79";216;249;465
"982";"cabildo";"80 a 84";141;164;305
"983";"cabildo";"85 a 89";68;94;162
"984";"cabildo";"90 a 94";15;54;69
"985";"cabildo";"95 a 99";6;9;15
"986";"cabildo";"100 o más";2;2;4
"987";"papudo";"20 a 24";223;184;407
"988";"papudo";"25 a 29";250;220;470
"989";"papudo";"30 a 34";231;199;430
"990";"papudo";"35 a 39";194;194;388
"991";"papudo";"40 a 44";200;190;390
"992";"papudo";"45 a 49";207;194;401
"993";"papudo";"50 a 54";270;231;501
"994";"papudo";"55 a 59";199;200;399
"995";"papudo";"60 a 64";158;168;326
"996";"papudo";"65 a 69";134;129;263
"997";"papudo";"70 a 74";96;100;196
"998";"papudo";"75 a 79";72;77;149
"999";"papudo";"80 a 84";40;44;84
"1000";"papudo";"85 a 89";26;38;64
"1001";"papudo";"90 a 94";8;11;19
"1002";"papudo";"95 a 99";2;5;7
"1003";"papudo";"100 o más";1;1;2
"1004";"petorca";"20 a 24";303;308;611
"1005";"petorca";"25 a 29";373;390;763
"1006";"petorca";"30 a 34";294;337;631
"1007";"petorca";"35 a 39";314;307;621
"1008";"petorca";"40 a 44";305;322;627
"1009";"petorca";"45 a 49";329;368;697
"1010";"petorca";"50 a 54";380;359;739
"1011";"petorca";"55 a 59";328;328;656
"1012";"petorca";"60 a 64";285;281;566
"1013";"petorca";"65 a 69";220;234;454
"1014";"petorca";"70 a 74";199;171;370
"1015";"petorca";"75 a 79";133;150;283
"1016";"petorca";"80 a 84";94;93;187
"1017";"petorca";"85 a 89";43;69;112
"1018";"petorca";"90 a 94";11;31;42
"1019";"petorca";"95 a 99";2;11;13
"1020";"petorca";"100 o más";1;0;1
"1021";"zapallar";"20 a 24";246;197;443
"1022";"zapallar";"25 a 29";288;275;563
"1023";"zapallar";"30 a 34";248;265;513
"1024";"zapallar";"35 a 39";250;238;488
"1025";"zapallar";"40 a 44";262;255;517
"1026";"zapallar";"45 a 49";241;214;455
"1027";"zapallar";"50 a 54";289;251;540
"1028";"zapallar";"55 a 59";287;258;545
"1029";"zapallar";"60 a 64";208;215;423
"1030";"zapallar";"65 a 69";163;175;338
"1031";"zapallar";"70 a 74";154;155;309
"1032";"zapallar";"75 a 79";78;104;182
"1033";"zapallar";"80 a 84";57;66;123
"1034";"zapallar";"85 a 89";31;53;84
"1035";"zapallar";"90 a 94";12;19;31
"1036";"zapallar";"95 a 99";2;1;3
"1037";"zapallar";"100 o más";2;3;5
"1038";"quillota";"20 a 24";3463;3304;6767
"1039";"quillota";"25 a 29";3459;3528;6987
"1040";"quillota";"30 a 34";3209;3322;6531
"1041";"quillota";"35 a 39";2789;3040;5829
"1042";"quillota";"40 a 44";2665;3026;5691
"1043";"quillota";"45 a 49";2562;2792;5354
"1044";"quillota";"50 a 54";2846;3316;6162
"1045";"quillota";"55 a 59";2671;3075;5746
"1046";"quillota";"60 a 64";2210;2602;4812
"1047";"quillota";"65 a 69";1752;2014;3766
"1048";"quillota";"70 a 74";1361;1668;3029
"1049";"quillota";"75 a 79";911;1201;2112
"1050";"quillota";"80 a 84";589;957;1546
"1051";"quillota";"85 a 89";364;651;1015
"1052";"quillota";"90 a 94";117;278;395
"1053";"quillota";"95 a 99";21;69;90
"1054";"quillota";"100 o más";9;19;28
"1055";"calera";"20 a 24";1884;1870;3754
"1056";"calera";"25 a 29";1897;1944;3841
"1057";"calera";"30 a 34";1716;1753;3469
"1058";"calera";"35 a 39";1472;1604;3076
"1059";"calera";"40 a 44";1511;1708;3219
"1060";"calera";"45 a 49";1431;1610;3041
"1061";"calera";"50 a 54";1622;1832;3454
"1062";"calera";"55 a 59";1439;1705;3144
"1063";"calera";"60 a 64";1322;1408;2730
"1064";"calera";"65 a 69";933;1136;2069
"1065";"calera";"70 a 74";764;941;1705
"1066";"calera";"75 a 79";586;704;1290
"1067";"calera";"80 a 84";322;472;794
"1068";"calera";"85 a 89";204;322;526
"1069";"calera";"90 a 94";59;117;176
"1070";"calera";"95 a 99";7;19;26
"1071";"calera";"100 o más";5;13;18
"1072";"hijuelas";"20 a 24";690;669;1359
"1073";"hijuelas";"25 a 29";659;686;1345
"1074";"hijuelas";"30 a 34";623;602;1225
"1075";"hijuelas";"35 a 39";557;567;1124
"1076";"hijuelas";"40 a 44";587;655;1242
"1077";"hijuelas";"45 a 49";611;568;1179
"1078";"hijuelas";"50 a 54";665;699;1364
"1079";"hijuelas";"55 a 59";587;553;1140
"1080";"hijuelas";"60 a 64";445;445;890
"1081";"hijuelas";"65 a 69";351;347;698
"1082";"hijuelas";"70 a 74";283;263;546
"1083";"hijuelas";"75 a 79";189;210;399
"1084";"hijuelas";"80 a 84";114;131;245
"1085";"hijuelas";"85 a 89";58;102;160
"1086";"hijuelas";"90 a 94";27;31;58
"1087";"hijuelas";"95 a 99";4;8;12
"1088";"hijuelas";"100 o más";2;4;6
"1089";"la cruz";"20 a 24";674;723;1397
"1090";"la cruz";"25 a 29";850;952;1802
"1091";"la cruz";"30 a 34";893;1026;1919
"1092";"la cruz";"35 a 39";848;962;1810
"1093";"la cruz";"40 a 44";735;794;1529
"1094";"la cruz";"45 a 49";635;730;1365
"1095";"la cruz";"50 a 54";612;712;1324
"1096";"la cruz";"55 a 59";559;587;1146
