"";"comuna_datachile_id";"candidato_id";"votos_candidato";"electo";"year";"election_id";"candidato";"region_id";"region_name";"comuna_name"
"5871";203;9;32;0;2017;1;"Votos En Blanco";6;"O'Higgins";"Paredones"
"5872";203;2550;1156;0;2017;1;" Sebastian Pinera Echenique";6;"O'Higgins";"Paredones"
"5873";203;8;42;0;2013;1;"Votos Nulos";6;"O'Higgins";"Paredones"
"5874";203;1;2164;1;2013;2;"Michelle Bachelet Jeria";6;"O'Higgins";"Paredones"
"5875";203;9;3;0;2017;2;"Votos En Blanco";6;"O'Higgins";"Paredones"
"5876";203;8;26;0;2017;1;"Votos Nulos";6;"O'Higgins";"Paredones"
"5877";203;567;1836;0;2017;2;"Alejandro Guillier Alvarez";6;"O'Higgins";"Paredones"
"5878";203;3;116;0;2017;1;"Marco Enriquez-Ominami Gumucio";6;"O'Higgins";"Paredones"
"5879";203;6;18;0;2013;1;"Alfredo Sfeir Younis";6;"O'Higgins";"Paredones"
"5880";203;9;12;0;2013;2;"Votos En Blanco";6;"O'Higgins";"Paredones"
"5881";203;2551;288;0;2017;1;"Beatriz Sanchez Munoz";6;"O'Higgins";"Paredones"
"5882";203;535;10;0;2017;1;"Alejandro Navarro Brain";6;"O'Higgins";"Paredones"
"5883";203;7;32;0;2013;1;"Roxana Miranda Meneses";6;"O'Higgins";"Paredones"
"5884";203;11;16;0;2013;1;"Tomas Jocelyn-Holt Letelier";6;"O'Higgins";"Paredones"
"5885";203;561;241;0;2017;1;"Carolina Goic Boroevic";6;"O'Higgins";"Paredones"
"5886";203;2;653;0;2013;1;"Evelyn Matthei Fornet";6;"O'Higgins";"Paredones"
"5887";203;10;11;0;2013;1;"Ricardo Israel Zipper";6;"O'Higgins";"Paredones"
"5888";204;1;10480;0;2013;1;"Michelle Bachelet Jeria";7;"Maule";"Parral"
"5889";204;2;5459;0;2013;1;"Evelyn Matthei Fornet";7;"Maule";"Parral"
"5890";204;2552;78;0;2017;1;"Eduardo Artes Brichetti";7;"Maule";"Parral"
"5891";204;1;10652;1;2013;2;"Michelle Bachelet Jeria";7;"Maule";"Parral"
"5892";204;535;50;0;2017;1;"Alejandro Navarro Brain";7;"Maule";"Parral"
"5893";204;2551;1875;0;2017;1;"Beatriz Sanchez Munoz";7;"Maule";"Parral"
"5894";204;147;1241;0;2017;1;"Jose Antonio Kast Rist";7;"Maule";"Parral"
"5895";204;6;232;0;2013;1;"Alfredo Sfeir Younis";7;"Maule";"Parral"
"5896";204;3;733;0;2017;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Parral"
"5897";204;9;152;0;2017;1;"Votos En Blanco";7;"Maule";"Parral"
"5898";204;2550;12028;1;2017;2;" Sebastian Pinera Echenique";7;"Maule";"Parral"
"5899";204;4;1521;0;2013;1;"Franco Aldo Parisi Fernandez";7;"Maule";"Parral"
"5900";204;7;150;0;2013;1;"Roxana Miranda Meneses";7;"Maule";"Parral"
"5901";204;10;84;0;2013;1;"Ricardo Israel Zipper";7;"Maule";"Parral"
"5902";204;9;79;0;2013;2;"Votos En Blanco";7;"Maule";"Parral"
"5903";204;5;193;0;2013;1;"Marcel Claude Reyes";7;"Maule";"Parral"
"5904";204;8;255;0;2013;1;"Votos Nulos";7;"Maule";"Parral"
"5905";204;567;7291;0;2017;2;"Alejandro Guillier Alvarez";7;"Maule";"Parral"
"5906";204;2550;7935;0;2017;1;" Sebastian Pinera Echenique";7;"Maule";"Parral"
"5907";204;561;985;0;2017;1;"Carolina Goic Boroevic";7;"Maule";"Parral"
"5908";204;3;964;0;2013;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Parral"
"5909";204;2;6627;0;2013;2;"Evelyn Matthei Fornet";7;"Maule";"Parral"
"5910";204;9;164;0;2013;1;"Votos En Blanco";7;"Maule";"Parral"
"5911";204;567;4032;0;2017;1;"Alejandro Guillier Alvarez";7;"Maule";"Parral"
"5912";204;8;185;0;2017;1;"Votos Nulos";7;"Maule";"Parral"
"5913";204;8;151;0;2013;2;"Votos Nulos";7;"Maule";"Parral"
"5914";204;9;31;0;2017;2;"Votos En Blanco";7;"Maule";"Parral"
"5915";204;11;49;0;2013;1;"Tomas Jocelyn-Holt Letelier";7;"Maule";"Parral"
"5916";204;8;117;0;2017;2;"Votos Nulos";7;"Maule";"Parral"
"5917";205;7;858;0;2013;1;"Roxana Miranda Meneses";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5918";205;2550;11548;0;2017;1;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5919";205;8;536;0;2013;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5920";205;10;218;0;2013;1;"Ricardo Israel Zipper";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5921";205;567;14829;0;2017;1;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5922";205;8;345;0;2017;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5923";205;2;8678;0;2013;1;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5924";205;9;206;0;2017;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5925";205;8;419;0;2017;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5926";205;567;29113;0;2017;2;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5927";205;11;89;0;2013;1;"Tomas Jocelyn-Holt Letelier";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5928";205;561;1865;0;2017;1;"Carolina Goic Boroevic";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5929";205;2551;11394;0;2017;1;"Beatriz Sanchez Munoz";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5930";205;535;102;0;2017;1;"Alejandro Navarro Brain";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5931";205;2550;19070;1;2017;2;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5932";205;4;3566;0;2013;1;"Franco Aldo Parisi Fernandez";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5933";205;6;798;0;2013;1;"Alfredo Sfeir Younis";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5934";205;147;2674;0;2017;1;"Jose Antonio Kast Rist";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5935";205;9;215;0;2013;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5936";205;2552;321;0;2017;1;"Eduardo Artes Brichetti";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5937";205;2;11440;0;2013;2;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5938";205;9;107;0;2017;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5939";205;3;6642;0;2013;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5940";205;9;290;0;2013;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5941";205;1;26819;0;2013;1;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5942";205;5;1771;0;2013;1;"Marcel Claude Reyes";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5943";205;1;31474;1;2013;2;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5944";205;8;600;0;2013;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5945";205;3;3362;0;2017;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Pedro Aguirre Cerda"
"5946";206;4;300;0;2013;1;"Franco Aldo Parisi Fernandez";7;"Maule";"Pelarco"
"5947";206;3;196;0;2017;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Pelarco"
"5948";206;3;235;0;2013;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Pelarco"
"5949";206;1;2578;0;2013;1;"Michelle Bachelet Jeria";7;"Maule";"Pelarco"
"5950";206;1;2652;1;2013;2;"Michelle Bachelet Jeria";7;"Maule";"Pelarco"
"5951";206;8;46;0;2013;1;"Votos Nulos";7;"Maule";"Pelarco"
"5952";206;9;14;0;2017;2;"Votos En Blanco";7;"Maule";"Pelarco"
"5953";206;9;52;0;2017;1;"Votos En Blanco";7;"Maule";"Pelarco"
"5954";206;8;49;0;2013;2;"Votos Nulos";7;"Maule";"Pelarco"
"5955";206;9;42;0;2013;1;"Votos En Blanco";7;"Maule";"Pelarco"
"5956";206;2550;2746;1;2017;2;" Sebastian Pinera Echenique";7;"Maule";"Pelarco"
"5957";206;2;1035;0;2013;1;"Evelyn Matthei Fornet";7;"Maule";"Pelarco"
"5958";206;561;337;0;2017;1;"Carolina Goic Boroevic";7;"Maule";"Pelarco"
"5959";206;2;1267;0;2013;2;"Evelyn Matthei Fornet";7;"Maule";"Pelarco"
"5960";206;7;23;0;2013;1;"Roxana Miranda Meneses";7;"Maule";"Pelarco"
"5961";206;567;736;0;2017;1;"Alejandro Guillier Alvarez";7;"Maule";"Pelarco"
"5962";206;2550;1777;0;2017;1;" Sebastian Pinera Echenique";7;"Maule";"Pelarco"
"5963";206;567;1625;0;2017;2;"Alejandro Guillier Alvarez";7;"Maule";"Pelarco"
"5964";206;147;201;0;2017;1;"Jose Antonio Kast Rist";7;"Maule";"Pelarco"
"5965";206;5;31;0;2013;1;"Marcel Claude Reyes";7;"Maule";"Pelarco"
"5966";206;2552;17;0;2017;1;"Eduardo Artes Brichetti";7;"Maule";"Pelarco"
"5967";206;2551;459;0;2017;1;"Beatriz Sanchez Munoz";7;"Maule";"Pelarco"
"5968";206;8;47;0;2017;1;"Votos Nulos";7;"Maule";"Pelarco"
"5969";206;535;14;0;2017;1;"Alejandro Navarro Brain";7;"Maule";"Pelarco"
"5970";206;10;24;0;2013;1;"Ricardo Israel Zipper";7;"Maule";"Pelarco"
"5971";206;6;42;0;2013;1;"Alfredo Sfeir Younis";7;"Maule";"Pelarco"
"5972";206;9;10;0;2013;2;"Votos En Blanco";7;"Maule";"Pelarco"
"5973";206;8;23;0;2017;2;"Votos Nulos";7;"Maule";"Pelarco"
"5974";206;11;13;0;2013;1;"Tomas Jocelyn-Holt Letelier";7;"Maule";"Pelarco"
"5975";207;147;309;0;2017;1;"Jose Antonio Kast Rist";7;"Maule";"Pelluhue"
"5976";207;1;2279;1;2013;2;"Michelle Bachelet Jeria";7;"Maule";"Pelluhue"
"5977";207;9;5;0;2017;2;"Votos En Blanco";7;"Maule";"Pelluhue"
"5978";207;2550;1721;0;2017;1;" Sebastian Pinera Echenique";7;"Maule";"Pelluhue"
"5979";207;2550;2624;1;2017;2;" Sebastian Pinera Echenique";7;"Maule";"Pelluhue"
"5980";207;8;74;0;2013;1;"Votos Nulos";7;"Maule";"Pelluhue"
"5981";207;11;20;0;2013;1;"Tomas Jocelyn-Holt Letelier";7;"Maule";"Pelluhue"
"5982";207;9;19;0;2013;2;"Votos En Blanco";7;"Maule";"Pelluhue"
"5983";207;3;170;0;2017;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Pelluhue"
"5984";207;7;34;0;2013;1;"Roxana Miranda Meneses";7;"Maule";"Pelluhue"
"5985";207;8;38;0;2013;2;"Votos Nulos";7;"Maule";"Pelluhue"
"5986";207;9;31;0;2013;1;"Votos En Blanco";7;"Maule";"Pelluhue"
"5987";207;2551;329;0;2017;1;"Beatriz Sanchez Munoz";7;"Maule";"Pelluhue"
"5988";207;8;19;0;2017;2;"Votos Nulos";7;"Maule";"Pelluhue"
"5989";207;1;2194;0;2013;1;"Michelle Bachelet Jeria";7;"Maule";"Pelluhue"
"5990";207;6;37;0;2013;1;"Alfredo Sfeir Younis";7;"Maule";"Pelluhue"
"5991";207;2;1008;0;2013;1;"Evelyn Matthei Fornet";7;"Maule";"Pelluhue"
"5992";207;535;21;0;2017;1;"Alejandro Navarro Brain";7;"Maule";"Pelluhue"
"5993";207;567;1429;0;2017;2;"Alejandro Guillier Alvarez";7;"Maule";"Pelluhue"
"5994";207;4;176;0;2013;1;"Franco Aldo Parisi Fernandez";7;"Maule";"Pelluhue"
"5995";207;3;237;0;2013;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Pelluhue"
"5996";207;561;202;0;2017;1;"Carolina Goic Boroevic";7;"Maule";"Pelluhue"
"5997";207;567;830;0;2017;1;"Alejandro Guillier Alvarez";7;"Maule";"Pelluhue"
"5998";207;10;33;0;2013;1;"Ricardo Israel Zipper";7;"Maule";"Pelluhue"
"5999";207;5;42;0;2013;1;"Marcel Claude Reyes";7;"Maule";"Pelluhue"
"6000";207;2552;15;0;2017;1;"Eduardo Artes Brichetti";7;"Maule";"Pelluhue"
"6001";207;8;41;0;2017;1;"Votos Nulos";7;"Maule";"Pelluhue"
"6002";207;9;38;0;2017;1;"Votos En Blanco";7;"Maule";"Pelluhue"
"6003";207;2;1244;0;2013;2;"Evelyn Matthei Fornet";7;"Maule";"Pelluhue"
"6004";208;147;196;0;2017;1;"Jose Antonio Kast Rist";8;"Bio Bio";"Pemuco"
"6005";208;9;41;0;2017;1;"Votos En Blanco";8;"Bio Bio";"Pemuco"
"6006";208;535;10;0;2017;1;"Alejandro Navarro Brain";8;"Bio Bio";"Pemuco"
"6007";208;8;22;0;2013;2;"Votos Nulos";8;"Bio Bio";"Pemuco"
"6008";208;8;33;0;2017;1;"Votos Nulos";8;"Bio Bio";"Pemuco"
"6009";208;2;1437;0;2013;2;"Evelyn Matthei Fornet";8;"Bio Bio";"Pemuco"
"6010";208;6;44;0;2013;1;"Alfredo Sfeir Younis";8;"Bio Bio";"Pemuco"
"6011";208;9;15;0;2013;2;"Votos En Blanco";8;"Bio Bio";"Pemuco"
"6012";208;9;43;0;2013;1;"Votos En Blanco";8;"Bio Bio";"Pemuco"
"6013";208;2550;1892;0;2017;1;" Sebastian Pinera Echenique";8;"Bio Bio";"Pemuco"
"6014";208;11;9;0;2013;1;"Tomas Jocelyn-Holt Letelier";8;"Bio Bio";"Pemuco"
"6015";208;2;1152;0;2013;1;"Evelyn Matthei Fornet";8;"Bio Bio";"Pemuco"
"6016";208;1;2342;1;2013;2;"Michelle Bachelet Jeria";8;"Bio Bio";"Pemuco"
"6017";208;561;308;0;2017;1;"Carolina Goic Boroevic";8;"Bio Bio";"Pemuco"
"6018";208;567;1616;0;2017;2;"Alejandro Guillier Alvarez";8;"Bio Bio";"Pemuco"
"6019";208;7;28;0;2013;1;"Roxana Miranda Meneses";8;"Bio Bio";"Pemuco"
"6020";208;2551;373;0;2017;1;"Beatriz Sanchez Munoz";8;"Bio Bio";"Pemuco"
"6021";208;2552;24;0;2017;1;"Eduardo Artes Brichetti";8;"Bio Bio";"Pemuco"
"6022";208;4;251;0;2013;1;"Franco Aldo Parisi Fernandez";8;"Bio Bio";"Pemuco"
"6023";208;5;50;0;2013;1;"Marcel Claude Reyes";8;"Bio Bio";"Pemuco"
"6024";208;10;17;0;2013;1;"Ricardo Israel Zipper";8;"Bio Bio";"Pemuco"
"6025";208;8;63;0;2013;1;"Votos Nulos";8;"Bio Bio";"Pemuco"
"6026";208;8;18;0;2017;2;"Votos Nulos";8;"Bio Bio";"Pemuco"
"6027";208;567;802;0;2017;1;"Alejandro Guillier Alvarez";8;"Bio Bio";"Pemuco"
"6028";208;3;157;0;2017;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Pemuco"
"6029";208;2550;2531;1;2017;2;" Sebastian Pinera Echenique";8;"Bio Bio";"Pemuco"
"6030";208;9;12;0;2017;2;"Votos En Blanco";8;"Bio Bio";"Pemuco"
"6031";208;1;2258;0;2013;1;"Michelle Bachelet Jeria";8;"Bio Bio";"Pemuco"
"6032";208;3;184;0;2013;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Pemuco"
"6033";209;8;58;0;2013;1;"Votos Nulos";7;"Maule";"Pencahue"
"6034";209;7;48;0;2013;1;"Roxana Miranda Meneses";7;"Maule";"Pencahue"
"6035";209;567;2422;0;2017;2;"Alejandro Guillier Alvarez";7;"Maule";"Pencahue"
"6036";209;2551;552;0;2017;1;"Beatriz Sanchez Munoz";7;"Maule";"Pencahue"
"6037";209;8;26;0;2017;2;"Votos Nulos";7;"Maule";"Pencahue"
"6038";209;8;59;0;2017;1;"Votos Nulos";7;"Maule";"Pencahue"
"6039";209;9;68;0;2013;1;"Votos En Blanco";7;"Maule";"Pencahue"
"6040";209;9;51;0;2017;1;"Votos En Blanco";7;"Maule";"Pencahue"
"6041";209;1;3726;1;2013;2;"Michelle Bachelet Jeria";7;"Maule";"Pencahue"
"6042";209;11;22;0;2013;1;"Tomas Jocelyn-Holt Letelier";7;"Maule";"Pencahue"
"6043";209;8;39;0;2013;2;"Votos Nulos";7;"Maule";"Pencahue"
"6044";209;3;261;0;2017;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Pencahue"
"6045";209;2550;2372;0;2017;1;" Sebastian Pinera Echenique";7;"Maule";"Pencahue"
"6046";209;4;332;0;2013;1;"Franco Aldo Parisi Fernandez";7;"Maule";"Pencahue"
"6047";209;3;272;0;2013;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Pencahue"
"6048";209;9;7;0;2017;2;"Votos En Blanco";7;"Maule";"Pencahue"
"6049";209;2;1637;0;2013;2;"Evelyn Matthei Fornet";7;"Maule";"Pencahue"
"6050";209;2;1392;0;2013;1;"Evelyn Matthei Fornet";7;"Maule";"Pencahue"
"6051";209;535;18;0;2017;1;"Alejandro Navarro Brain";7;"Maule";"Pencahue"
"6052";209;6;52;0;2013;1;"Alfredo Sfeir Younis";7;"Maule";"Pencahue"
"6053";209;2550;3524;1;2017;2;" Sebastian Pinera Echenique";7;"Maule";"Pencahue"
"6054";209;9;18;0;2013;2;"Votos En Blanco";7;"Maule";"Pencahue"
"6055";209;1;3675;0;2013;1;"Michelle Bachelet Jeria";7;"Maule";"Pencahue"
"6056";209;147;294;0;2017;1;"Jose Antonio Kast Rist";7;"Maule";"Pencahue"
"6057";209;567;1275;0;2017;1;"Alejandro Guillier Alvarez";7;"Maule";"Pencahue"
"6058";209;561;413;0;2017;1;"Carolina Goic Boroevic";7;"Maule";"Pencahue"
"6059";209;5;42;0;2013;1;"Marcel Claude Reyes";7;"Maule";"Pencahue"
"6060";209;10;36;0;2013;1;"Ricardo Israel Zipper";7;"Maule";"Pencahue"
"6061";209;2552;24;0;2017;1;"Eduardo Artes Brichetti";7;"Maule";"Pencahue"
"6062";210;6;283;0;2013;1;"Alfredo Sfeir Younis";8;"Bio Bio";"Penco"
"6063";210;1;12880;0;2013;1;"Michelle Bachelet Jeria";8;"Bio Bio";"Penco"
"6064";210;1;14538;1;2013;2;"Michelle Bachelet Jeria";8;"Bio Bio";"Penco"
"6065";210;7;327;0;2013;1;"Roxana Miranda Meneses";8;"Bio Bio";"Penco"
"6066";210;147;2175;0;2017;1;"Jose Antonio Kast Rist";8;"Bio Bio";"Penco"
"6067";210;4;3558;0;2013;1;"Franco Aldo Parisi Fernandez";8;"Bio Bio";"Penco"
"6068";210;535;865;0;2017;1;"Alejandro Navarro Brain";8;"Bio Bio";"Penco"
"6069";210;2;4802;0;2013;2;"Evelyn Matthei Fornet";8;"Bio Bio";"Penco"
"6070";210;5;449;0;2013;1;"Marcel Claude Reyes";8;"Bio Bio";"Penco"
"6071";210;8;215;0;2013;1;"Votos Nulos";8;"Bio Bio";"Penco"
"6072";210;8;212;0;2017;1;"Votos Nulos";8;"Bio Bio";"Penco"
"6073";210;9;141;0;2013;2;"Votos En Blanco";8;"Bio Bio";"Penco"
"6074";210;2;3190;0;2013;1;"Evelyn Matthei Fornet";8;"Bio Bio";"Penco"
"6075";210;3;1903;0;2013;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Penco"
"6076";210;9;119;0;2017;1;"Votos En Blanco";8;"Bio Bio";"Penco"
"6077";210;8;177;0;2017;2;"Votos Nulos";8;"Bio Bio";"Penco"
"6078";210;10;125;0;2013;1;"Ricardo Israel Zipper";8;"Bio Bio";"Penco"
"6079";210;2552;96;0;2017;1;"Eduardo Artes Brichetti";8;"Bio Bio";"Penco"
"6080";210;9;67;0;2017;2;"Votos En Blanco";8;"Bio Bio";"Penco"
"6081";210;11;41;0;2013;1;"Tomas Jocelyn-Holt Letelier";8;"Bio Bio";"Penco"
"6082";210;3;1160;0;2017;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Penco"
"6083";210;567;5186;0;2017;1;"Alejandro Guillier Alvarez";8;"Bio Bio";"Penco"
"6084";210;2550;10587;1;2017;2;" Sebastian Pinera Echenique";8;"Bio Bio";"Penco"
"6085";210;8;278;0;2013;2;"Votos Nulos";8;"Bio Bio";"Penco"
"6086";210;9;117;0;2013;1;"Votos En Blanco";8;"Bio Bio";"Penco"
"6087";210;567;11244;0;2017;2;"Alejandro Guillier Alvarez";8;"Bio Bio";"Penco"
"6088";210;561;1645;0;2017;1;"Carolina Goic Boroevic";8;"Bio Bio";"Penco"
"6089";210;2550;5626;0;2017;1;" Sebastian Pinera Echenique";8;"Bio Bio";"Penco"
"6090";210;2551;4178;0;2017;1;"Beatriz Sanchez Munoz";8;"Bio Bio";"Penco"
"6091";211;2550;11013;0;2017;1;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Penaflor"
"6092";211;6;614;0;2013;1;"Alfredo Sfeir Younis";13;"Region Metropolitana Santiago";"Penaflor"
"6093";211;8;385;0;2013;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Penaflor"
"6094";211;8;242;0;2017;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Penaflor"
"6095";211;1;17113;1;2013;2;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Penaflor"
"6096";211;9;150;0;2013;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penaflor"
"6097";211;2552;139;0;2017;1;"Eduardo Artes Brichetti";13;"Region Metropolitana Santiago";"Penaflor"
"6098";211;561;1946;0;2017;1;"Carolina Goic Boroevic";13;"Region Metropolitana Santiago";"Penaflor"
"6099";211;8;260;0;2017;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Penaflor"
"6100";211;9;218;0;2017;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penaflor"
"6101";211;2550;17176;1;2017;2;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Penaflor"
"6102";211;567;17299;0;2017;2;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Penaflor"
"6103";211;9;80;0;2017;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penaflor"
"6104";211;2;9708;0;2013;2;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Penaflor"
"6105";211;9;268;0;2013;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penaflor"
"6106";211;3;4953;0;2013;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Penaflor"
"6107";211;7;404;0;2013;1;"Roxana Miranda Meneses";13;"Region Metropolitana Santiago";"Penaflor"
"6108";211;4;2856;0;2013;1;"Franco Aldo Parisi Fernandez";13;"Region Metropolitana Santiago";"Penaflor"
"6109";211;535;61;0;2017;1;"Alejandro Navarro Brain";13;"Region Metropolitana Santiago";"Penaflor"
"6110";211;10;168;0;2013;1;"Ricardo Israel Zipper";13;"Region Metropolitana Santiago";"Penaflor"
"6111";211;2;7300;0;2013;1;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Penaflor"
"6112";211;3;2804;0;2017;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Penaflor"
"6113";211;2551;7667;0;2017;1;"Beatriz Sanchez Munoz";13;"Region Metropolitana Santiago";"Penaflor"
"6114";211;1;14592;0;2013;1;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Penaflor"
"6115";211;11;42;0;2013;1;"Tomas Jocelyn-Holt Letelier";13;"Region Metropolitana Santiago";"Penaflor"
"6116";211;147;1929;0;2017;1;"Jose Antonio Kast Rist";13;"Region Metropolitana Santiago";"Penaflor"
"6117";211;8;293;0;2013;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Penaflor"
"6118";211;5;861;0;2013;1;"Marcel Claude Reyes";13;"Region Metropolitana Santiago";"Penaflor"
"6119";211;567;7912;0;2017;1;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Penaflor"
"6120";212;2552;468;0;2017;1;"Eduardo Artes Brichetti";13;"Region Metropolitana Santiago";"Penalolen"
"6121";212;2;25617;0;2013;2;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Penalolen"
"6122";212;7;1655;0;2013;1;"Roxana Miranda Meneses";13;"Region Metropolitana Santiago";"Penalolen"
"6123";212;567;20211;0;2017;1;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Penalolen"
"6124";212;4;6259;0;2013;1;"Franco Aldo Parisi Fernandez";13;"Region Metropolitana Santiago";"Penalolen"
"6125";212;8;1073;0;2017;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Penalolen"
"6126";212;9;561;0;2013;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penalolen"
"6127";212;2550;46493;1;2017;2;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Penalolen"
"6128";212;8;1109;0;2013;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Penalolen"
"6129";212;3;6196;0;2017;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Penalolen"
"6130";212;10;537;0;2013;1;"Ricardo Israel Zipper";13;"Region Metropolitana Santiago";"Penalolen"
"6131";212;9;463;0;2017;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penalolen"
"6132";212;567;46969;0;2017;2;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Penalolen"
"6133";212;3;13811;0;2013;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Penalolen"
"6134";212;9;308;0;2017;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penalolen"
"6135";212;6;2967;0;2013;1;"Alfredo Sfeir Younis";13;"Region Metropolitana Santiago";"Penalolen"
"6136";212;8;1010;0;2017;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Penalolen"
"6137";212;561;5580;0;2017;1;"Carolina Goic Boroevic";13;"Region Metropolitana Santiago";"Penalolen"
"6138";212;9;689;0;2013;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Penalolen"
"6139";212;11;193;0;2013;1;"Tomas Jocelyn-Holt Letelier";13;"Region Metropolitana Santiago";"Penalolen"
"6140";212;535;218;0;2017;1;"Alejandro Navarro Brain";13;"Region Metropolitana Santiago";"Penalolen"
"6141";212;2;19608;0;2013;1;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Penalolen"
"6142";212;5;2838;0;2013;1;"Marcel Claude Reyes";13;"Region Metropolitana Santiago";"Penalolen"
"6143";212;2551;22718;0;2017;1;"Beatriz Sanchez Munoz";13;"Region Metropolitana Santiago";"Penalolen"
"6144";212;8;1525;0;2013;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Penalolen"
"6145";212;147;6108;0;2017;1;"Jose Antonio Kast Rist";13;"Region Metropolitana Santiago";"Penalolen"
